date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:01:19	1125/1125	---M--	200	added ('OK')	image/jpeg	etag:%2267000823-465%22	https://sigony.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from https://sigony.com/wp-content/themes/salient/css/build/style.css?ver=17.0.2)
20:01:19	22000/22000	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267000822-55f0%22	https://sigony.com/wp-content/themes/salient/css/fonts/icomoon.eot?v=1.6	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/css/fonts/icomoon3cc5.eot	(from https://sigony.com/wp-content/themes/salient/css/build/style.css?ver=17.0.2)
20:01:19	22000/22000	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267000822-55f0%22	https://sigony.com/wp-content/themes/salient/css/fonts/icomoon.eot?	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from https://sigony.com/wp-content/themes/salient/css/build/style.css?ver=17.0.2)
20:01:20	21836/21836	---M--	200	added ('OK')	application/octet-stream	etag:%2267000822-554c%22	https://sigony.com/wp-content/themes/salient/css/fonts/icomoon.ttf?v=1.6	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/css/fonts/icomoon3cc5.ttf	(from https://sigony.com/wp-content/themes/salient/css/build/style.css?ver=17.0.2)
20:01:20	73118/73118	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267000822-11d9e%22	https://sigony.com/wp-content/themes/salient/css/fonts/icomoon.svg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/css/fonts/icomoon.svg	(from https://sigony.com/wp-content/themes/salient/css/build/style.css?ver=17.0.2)
20:01:20	7668/7668	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226700081b-1df4%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:21	7464/7464	---M--	200	added ('OK')	application/octet-stream	etag:%226700081b-1d28%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:21	7540/7540	---M--	200	added ('OK')	application/font-woff	etag:%226700081b-1d74%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:21	24504/24504	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226700081b-5fb8%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:21	223/223	---M--	200	added ('OK')	image/png	etag:%226700081b-df%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/images/toggle_open.png	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/images/toggle_open.png	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:21	168/168	---M--	200	added ('OK')	image/png	etag:%226700081b-a8%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/images/toggle_close.png	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/images/toggle_close.png	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:22	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226700081b-1788%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:22	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226700081b-1788%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:22	5924/5924	---M--	200	added ('OK')	application/font-woff	etag:%226700081b-1724%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:22	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%226700081b-16d8%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:23	13215/13215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226700081b-339f%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:23	673/673	---M--	200	added ('OK')	image/gif	etag:%226700081b-2a1%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/images/spinner.gif	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/images/spinner.gif	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:23	244/244	---M--	200	added ('OK')	image/png	etag:%226700081b-f4%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/vc/tick.png	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/vc/tick.png	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:23	265/265	---M--	200	added ('OK')	image/png	etag:%226700081b-109%22	https://sigony.com/wp-content/plugins/js_composer_salient/assets/vc/remove.png	C:/SITE%20AMPLIO/1/sigony.com/wp-content/plugins/js_composer_salient/assets/vc/remove.png	(from https://sigony.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=7.8.1)
20:01:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:01:24%20GMT	https://sigony.com/a	C:/SITE%20AMPLIO/1/sigony.com/a	(from https://connect.facebook.net/en_US/fbevents.js?v=next)
20:01:25	89045/89045	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jan%202025%2023:01:24%20GMT	https://sigony.com/POST	C:/SITE%20AMPLIO/1/sigony.com/POST	(from https://connect.facebook.net/en_US/fbevents.js?v=next)
20:01:25	89045/89045	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jan%202025%2023:01:25%20GMT	https://sigony.com/b.resolvedLink	C:/SITE%20AMPLIO/1/sigony.com/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js?v=next)
20:01:26	89045/89045	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jan%202025%2023:01:26%20GMT	https://sigony.com/signals/iwl.js	C:/SITE%20AMPLIO/1/sigony.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js?v=next)
20:01:27	73628/73628	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:01:26%20GMT	https://sigony.com/wp-json/wp/v2/pages/28023	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/pages/28023.json	(from https://sigony.com/contact/)
20:01:28	2132/2132	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:01:27%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fcontact%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed62a8.json	(from https://sigony.com/contact/)
20:01:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:01:28%20GMT	https://sigony.com/?p=28023	C:/SITE%20AMPLIO/1/sigony.com/index4d3a.html	(from https://sigony.com/contact/)
20:01:28	2292/2292	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:01:28%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fcontact%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedacd5	(from https://sigony.com/contact/)
20:01:28	94461/94461	---M--	200	added ('OK')	image/jpeg	etag:%2267000849-170fd%22	https://sigony.com/wp-content/uploads/2024/10/sigony_boarding_placeholder_01.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/10/sigony_boarding_placeholder_01.jpg	(from https://sigony.com/contact/)
20:01:29	11438/11438	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ef3bf711963c747494cae07900aacd7c%22	https://assets.calendly.com/assets/external/widget.js	C:/SITE%20AMPLIO/1/assets.calendly.com/assets/external/widget.js	(from https://sigony.com/contact/)
20:01:29	1713/1713	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267000859-6b1%22	https://sigony.com/wp-content/themes/salient/js/build/elements/nectar-text-inline-images.js?ver=17.0.2	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/js/build/elements/nectar-text-inline-imagesd8c7.js	(from https://sigony.com/contact/)
20:01:30	3970/3970	---MCZ	200	added ('OK')	text/css	etag:W/%2267000858-f82%22	https://sigony.com/wp-content/themes/salient/css/build/elements/element-highlighted-text.css?ver=17.0.2	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/css/build/elements/element-highlighted-textd8c7.css	(from https://sigony.com/about-behind-strategic-branding/)
20:01:30	21039/21039	---MCZ	200	added ('OK')	text/css	etag:W/%2267000858-522f%22	https://sigony.com/wp-content/themes/salient/css/build/elements/element-team-member.css?ver=17.0.2	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/css/build/elements/element-team-memberd8c7.css	(from https://sigony.com/about-behind-strategic-branding/)
20:01:31	112990/112990	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:01:30%20GMT	https://sigony.com/wp-json/wp/v2/pages/27812	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/pages/27812.json	(from https://sigony.com/about-behind-strategic-branding/)
20:01:31	2390/2390	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:01:31%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fabout-behind-strategic-branding%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedb665.json	(from https://sigony.com/about-behind-strategic-branding/)
20:01:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:01:31%20GMT	https://sigony.com/?p=27812	C:/SITE%20AMPLIO/1/sigony.com/indexa10e.html	(from https://sigony.com/about-behind-strategic-branding/)
20:01:32	2588/2588	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:01:32%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fabout-behind-strategic-branding%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedecba	(from https://sigony.com/about-behind-strategic-branding/)
20:01:32	1638/1638	---M--	200	added ('OK')	image/png	etag:%22662a69e2-666%22	https://sigony.com/wp-content/uploads/2023/08/sigony_logo_black.png	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2023/08/sigony_logo_black.png	(from https://sigony.com/about-behind-strategic-branding/)
20:01:32	4229/4229	---M--	200	added ('OK')	image/png	etag:%22662a69e2-1085%22	https://sigony.com/wp-content/uploads/2023/08/sigo_ny_logo_white@2x.png	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2023/08/sigo_ny_logo_white@2x.png	(from https://sigony.com/about-behind-strategic-branding/)
20:01:32	5842270/5842270	---M--	200	added ('OK')	video/mp4	etag:%226700084b-59255e%22	https://sigony.com/wp-content/uploads/2024/10/sigony_contact_02.mp4	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/10/sigony_contact_02.mp4	(from https://sigony.com/contact/)
20:01:32	3277/3277	---M--	200	added ('OK')	image/png	etag:%22662a69e2-ccd%22	https://sigony.com/wp-content/uploads/2023/08/sigony_logo_black@2x.png	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2023/08/sigony_logo_black@2x.png	(from https://sigony.com/about-behind-strategic-branding/)
20:01:33	3930/3930	---M--	200	added ('OK')	image/png	etag:%22662a69e2-f5a%22	https://sigony.com/wp-content/uploads/2023/08/sigo_ny_logo_white.png	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2023/08/sigo_ny_logo_white.png	(from https://sigony.com/about-behind-strategic-branding/)
20:01:34	106279/106279	---M--	200	added ('OK')	image/jpeg	etag:%2267000849-19f27%22	https://sigony.com/wp-content/uploads/2024/10/sigony_city_placeholder_01.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/10/sigony_city_placeholder_01.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:34	2593243/2593243	---M--	200	added ('OK')	video/mp4	etag:%2267000849-2791db%22	https://sigony.com/wp-content/uploads/2024/10/sigony_about_us.mp4	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/10/sigony_about_us.mp4	(from https://sigony.com/about-behind-strategic-branding/)
20:01:34	36882/36882	---M--	200	added ('OK')	image/jpeg	etag:%226700084b-9012%22	https://sigony.com/wp-content/uploads/2024/10/sigony_stars_placeholder_02.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/10/sigony_stars_placeholder_02.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:34	77281/77281	---M--	200	added ('OK')	image/jpeg	etag:%22662a6a35-12de1%22	https://sigony.com/wp-content/uploads/2024/04/mj_205.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/04/mj_205.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:35	74467/74467	---M--	200	added ('OK')	image/jpeg	etag:%22662a69f5-122e3%22	https://sigony.com/wp-content/uploads/2024/03/Eddie-Dee_Spaceman_1.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/03/Eddie-Dee_Spaceman_1.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:35	81543/81543	---M--	200	added ('OK')	image/jpeg	etag:%22662a6a0a-13e87%22	https://sigony.com/wp-content/uploads/2024/03/mari_space_02.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/03/mari_space_02.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:35	2048605/2048605	---M--	200	added ('OK')	video/mp4	etag:%22662a6a23-1f425d%22	https://sigony.com/wp-content/uploads/2024/04/3176015-hd_1920_1080_25fps.mp4	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/04/3176015-hd_1920_1080_25fps.mp4	(from https://sigony.com/about-behind-strategic-branding/)
20:01:35	90397/90397	---M--	200	added ('OK')	image/jpeg	etag:%22662a6a02-1611d%22	https://sigony.com/wp-content/uploads/2024/03/chris_spaceman_1.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/03/chris_spaceman_1.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:36	90327/90327	---M--	200	added ('OK')	image/jpeg	etag:%22662a69fc-160d7%22	https://sigony.com/wp-content/uploads/2024/03/alexia_space.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/03/alexia_space.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:36	84304/84304	---M--	200	added ('OK')	image/jpeg	etag:%22662a69ff-14950%22	https://sigony.com/wp-content/uploads/2024/03/ari_space_4.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/03/ari_space_4.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:36	97960/97960	---M--	200	added ('OK')	image/jpeg	etag:%22662a6a02-17ea8%22	https://sigony.com/wp-content/uploads/2024/03/dili_space_03.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/03/dili_space_03.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:36	87872/87872	---M--	200	added ('OK')	image/jpeg	etag:%22662a6a36-15740%22	https://sigony.com/wp-content/uploads/2024/04/reyso_203.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/04/reyso_203.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:37	6614/6614	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267000859-19d6%22	https://sigony.com/wp-content/themes/salient/js/build/third-party/stickkit.js?ver=1.0	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/js/build/third-party/stickkit5152.js	(from https://sigony.com/about-behind-strategic-branding/)
20:01:37	698499/698499	---M--	200	added ('OK')	image/jpeg	etag:%22662a6a1d-aa883%22	https://sigony.com/wp-content/uploads/2024/03/sigony_spacestation_1-scaled.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/03/sigony_spacestation_1-scaled.jpg	(from https://sigony.com/about-behind-strategic-branding/)
20:01:37	61858/61858	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:01:37%20GMT	https://sigony.com/wp-json/wp/v2/pages/27579	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/pages/27579.json	(from https://sigony.com/work-brand-identity-projects/)
20:01:37	2365/2365	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:01:37%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwork-brand-identity-projects%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embeda9a6.json	(from https://sigony.com/work-brand-identity-projects/)
20:01:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:01:37%20GMT	https://sigony.com/?p=27579	C:/SITE%20AMPLIO/1/sigony.com/indexdf59.html	(from https://sigony.com/work-brand-identity-projects/)
20:01:38	2563/2563	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:01:38%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwork-brand-identity-projects%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedf1d3	(from https://sigony.com/work-brand-identity-projects/)
20:01:38	70896/70896	---M--	200	added ('OK')	image/jpeg	etag:%2267000849-114f0%22	https://sigony.com/wp-content/uploads/2024/10/sigony_asteroids_placeholder_02.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/10/sigony_asteroids_placeholder_02.jpg	(from https://sigony.com/work-brand-identity-projects/)
20:01:40	169782/169782	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202025%2017:39:06%20GMT	https://sigony.com/portfolio/jaraba-website-redesign/	C:/SITE%20AMPLIO/1/sigony.com/portfolio/jaraba-website-redesign/index.html	(from https://sigony.com/work-brand-identity-projects/)
20:01:40	5013604/5013604	---M--	200	added ('OK')	video/mp4	etag:%2267052fc9-4c8064%22	https://sigony.com/wp-content/uploads/2024/10/sigony_asteroids_small_work.mp4	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/10/sigony_asteroids_small_work.mp4	(from https://sigony.com/work-brand-identity-projects/)
20:01:40	3048138/3048138	---M--	200	added ('OK')	video/mp4	etag:%22670567ee-2e82ca%22	https://sigony.com/wp-content/uploads/2024/09/pica_express_sigony_small.mp4	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/09/pica_express_sigony_small.mp4	(from https://sigony.com/work-brand-identity-projects/)
20:01:42	12155/12155	---MCZ	200	added ('OK')	text/css	etag:W/%2267000858-2f7b%22	https://sigony.com/wp-content/themes/salient/css/build/elements/element-horizontal-list-item.css?ver=17.0.2	C:/SITE%20AMPLIO/1/sigony.com/wp-content/themes/salient/css/build/elements/element-horizontal-list-itemd8c7.css	(from https://sigony.com/service-branding-and-design/)
20:01:42	86057/86057	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202025%2023:01:41%20GMT	https://sigony.com/project-type/stainless-steel/	C:/SITE%20AMPLIO/1/sigony.com/project-type/stainless-steel/index.html	(from https://sigony.com/work-brand-identity-projects/)
20:01:42	4636773/4636773	---M--	200	added ('OK')	video/mp4	etag:%2267056532-46c065%22	https://sigony.com/wp-content/uploads/2024/09/ansmed_intro-video_sigony_small.mp4	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/09/ansmed_intro-video_sigony_small.mp4	(from https://sigony.com/work-brand-identity-projects/)
20:01:43	176383/176383	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202025%2017:39:45%20GMT	https://sigony.com/portfolio/rudoy-medical-corporate-identity-design/	C:/SITE%20AMPLIO/1/sigony.com/portfolio/rudoy-medical-corporate-identity-design/index.html	(from https://sigony.com/work-brand-identity-projects/)
20:01:43	86016/86016	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202025%2023:01:42%20GMT	https://sigony.com/project-type/medical/	C:/SITE%20AMPLIO/1/sigony.com/project-type/medical/index.html	(from https://sigony.com/work-brand-identity-projects/)
20:01:43	127515/127515	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:01:43%20GMT	https://sigony.com/wp-json/wp/v2/pages/234	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/pages/234.json	(from https://sigony.com/service-branding-and-design/)
20:01:43	2359/2359	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:01:43%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fservice-branding-and-design%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed1eb4.json	(from https://sigony.com/service-branding-and-design/)
